EON_17.636_6.125,17.635992,6.124789,86
EON_17.702_17.415,17.701597,17.415041,154
EON_17.759_-8.521,17.759241,-8.520889,90
EON_17.857_17.676,17.856897,17.67613,152
EON_17.880_23.216,17.880224,23.215996,228
EON_17.946_24.387,17.945707,24.387396,111
EON_17.967_17.864,17.966602,17.864286,137
EON_18.052_27.360,18.051981,27.360235,97
EON_18.068_25.635,18.068268,25.634621,116
EON_18.074_14.976,18.073921,14.975701,136
EON_18.134_16.156,18.134123,16.155773,132
EON_18.219_27.530,18.21866,27.530455,150
EON_18.239_-0.345,18.238955,-0.345437,311
EON_18.280_13.397,18.279984,13.396872,160
EON_18.355_-9.743,18.354607,-9.742872,139
EON_18.360_17.441,18.360157,17.441143,149
EON_18.388_0.497,18.387714,0.496669,198
EON_18.509_17.112,18.508577,17.112263,123
EON_18.637_1.004,18.636766,1.004198,140
EON_18.637_20.002,18.636812,20.001976,137
EON_18.685_25.182,18.684967,25.181561,105
EON_18.696_0.525,18.695589,0.524679,172
EON_18.699_14.512,18.699074,14.512235,113
EON_18.764_13.521,18.764372,13.521481,158
EON_18.809_20.532,18.809408,20.531651,125
EON_18.870_25.934,18.870375,25.933643,91
EON_18.965_15.197,18.964981,15.196716,144
EON_19.024_19.772,19.024111,19.772249,112
EON_19.060_-8.939,19.059599,-8.939355,136
EON_19.153_20.399,19.152668,20.399277,150
EON_19.238_18.134,19.237841,18.133789,130
EON_19.316_31.030,19.316139,31.029711,109
EON_19.368_17.704,19.368464,17.704424,128
EON_19.523_29.493,19.522617,29.493177,94
EON_19.614_0.285,19.613579,0.28547,218
EON_19.622_32.686,19.622169,32.685638,131
EON_19.768_-0.293,19.768171,-0.292525,124
EON_19.768_-0.139,19.768316,-0.138572,297
EON_19.958_0.706,19.958263,0.70602,145
EON_20.003_13.053,20.00246,13.053057,141
EON_20.055_-2.523,20.054974,-2.52317,137
EON_20.071_30.180,20.070786,30.180111,107
EON_20.101_30.878,20.101139,30.877567,117
EON_20.156_-9.772,20.155573,-9.771979,113
EON_20.207_15.305,20.206917,15.305096,146
EON_20.243_21.493,20.242643,21.493122,126
EON_20.349_-1.863,20.348846,-1.862524,192
EON_20.622_34.040,20.621622,34.040031,220
EON_20.685_7.921,20.685312,7.921215,131
EON_20.782_-9.418,20.781891,-9.418065,87
EON_20.811_-0.701,20.810881,-0.700633,235
EON_20.884_-0.213,20.88385,-0.213389,166
EON_20.988_28.634,20.98724,28.63345,249
EON_21.041_0.320,21.041134,0.320136,195
EON_21.102_34.044,21.102089,34.044247,140
EON_21.171_0.081,21.17087,0.081251,155
EON_21.202_1.037,21.202381,1.036697,82
EON_21.395_32.021,21.394917,32.020836,125
EON_21.414_-8.803,21.413839,-8.803039,183
EON_21.518_-21.198,21.518005,-21.198309,145
EON_21.691_-21.290,21.691078,-21.290442,140
EON_21.783_7.624,21.782793,7.623869,118
EON_21.856_-1.913,21.855862,-1.912998,535
EON_21.881_-10.396,21.88052,-10.396425,153
EON_21.884_-10.737,21.884192,-10.736865,125
EON_21.892_-20.838,21.891518,-20.83786,128
EON_22.132_-19.502,22.132296,-19.501934,83
EON_22.170_0.575,22.169977,0.575261,105
EON_22.203_34.346,22.202999,34.345757,164
EON_22.247_6.663,22.246939,6.663114,190
EON_22.473_13.942,22.47299,13.94206,129
EON_22.640_6.387,22.640051,6.386581,91
EON_22.920_-9.738,22.919968,-9.737604,169
EON_22.977_0.492,22.977274,0.491943,162
EON_23.166_11.829,23.166021,11.829496,224
EON_23.422_-18.203,23.422136,-18.203777,160
EON_23.533_-1.032,23.533209,-1.032286,432
EON_23.656_-1.052,23.656418,-1.05225,185
EON_23.715_-3.051,23.714769,-3.050619,205
EON_23.774_14.003,23.774433,14.003314,155
EON_23.881_2.032,23.88154,2.031661,270
EON_23.883_-9.854,23.883022,-9.854013,137
EON_23.966_-9.946,23.965912,-9.94627,197
EON_24.101_10.536,24.100519,10.536125,175
EON_24.102_14.530,24.101635,14.529505,157
EON_24.108_-19.879,24.108059,-19.879301,119
EON_24.148_-10.541,24.147581,-10.540591,113
EON_24.281_-20.419,24.281027,-20.418934,147
EON_24.508_32.352,24.507647,32.351669,182
EON_24.514_32.494,24.513882,32.494026,359
EON_24.563_-0.280,24.563093,-0.28043,116
EON_24.662_13.718,24.661947,13.717856,160
EON_24.788_-10.504,24.787836,-10.503865,241
EON_25.125_14.523,25.124933,14.522899,194
EON_25.259_-9.340,25.258743,-9.339615,230
EON_25.535_13.411,25.534962,13.410595,132
EON_25.544_0.125,25.543848,0.124752,145
EON_25.701_0.736,25.701128,0.735861,137
EON_25.718_13.771,25.718065,13.77126,121
EON_25.911_13.528,25.91095,13.527663,190
EON_25.946_6.468,25.9461,6.468358,148
EON_26.020_-7.494,26.020111,-7.49407,148
EON_26.283_-8.926,26.28274,-8.925764,236
EON_26.409_24.626,26.408684,24.625561,99
EON_26.544_-9.790,26.543821,-9.789683,157
EON_26.996_-0.702,26.995764,-0.702173,169
EON_27.051_-8.809,27.051191,-8.80914,166
EON_27.094_33.844,27.09244,33.845081,184
EON_27.145_23.544,27.145056,23.543518,207
EON_27.149_12.862,27.14868,12.862238,139
EON_27.382_32.589,27.381723,32.588757,821
EON_27.423_-8.384,27.423338,-8.383626,117
EON_27.478_5.982,27.477966,5.981707,123
EON_27.621_14.708,27.621141,14.707645,151
EON_27.659_-15.933,27.659245,-15.933372,125
EON_27.733_16.822,27.733145,16.821842,133
EON_27.762_-8.584,27.761942,-8.584081,185
EON_27.791_0.259,27.791122,0.258806,185
EON_27.799_14.841,27.798708,14.840808,136
EON_27.896_-8.588,27.895777,-8.587979,143
EON_28.067_-8.243,28.066591,-8.243489,179
EON_28.120_0.943,28.119579,0.942502,113
EON_28.204_-3.447,28.203789,-3.447419,638
EON_28.288_-0.301,28.287846,-0.301378,127
EON_28.292_20.673,28.292084,20.673056,92
EON_28.314_-7.597,28.314001,-7.597335,159
EON_28.365_-8.003,28.364988,-8.003003,125
EON_28.367_20.493,28.366961,20.492924,230
EON_28.440_23.146,28.440065,23.145515,125
EON_28.502_0.113,28.502071,0.113165,127
EON_28.642_6.156,28.641788,6.15646,118
EON_28.649_-3.679,28.649345,-3.67899,159
EON_28.765_0.013,28.764893,0.01346,92
EON_28.816_10.014,28.815882,10.013679,375
EON_28.931_13.795,28.931093,13.795195,116
EON_28.995_-0.328,28.994553,-0.327777,230
EON_29.020_-8.088,29.020372,-8.088178,107
EON_29.051_-9.653,29.05101,-9.65328,162
EON_29.077_31.420,29.077154,31.419971,157
EON_29.178_17.711,29.178179,17.710922,150
EON_29.443_-1.208,29.442678,-1.208313,211
EON_29.449_-14.844,29.449118,-14.843961,129
EON_29.554_13.553,29.554331,13.553356,132
EON_29.873_-15.668,29.872869,-15.667928,124
EON_29.962_13.053,29.961729,13.05295,169
EON_30.036_-15.677,30.035917,-15.676736,126
EON_30.037_12.656,30.037323,12.656107,439
EON_30.191_-0.908,30.191145,-0.908072,202
EON_30.236_19.707,30.236364,19.707113,242
EON_30.281_13.476,30.280561,13.475552,123
EON_30.317_31.174,30.31797,31.172379,159
EON_30.772_2.614,30.771639,2.614171,420
EON_30.806_-8.582,30.805597,-8.582415,215
EON_30.892_-8.389,30.891756,-8.389057,139
EON_30.922_0.273,30.922365,0.272655,158
EON_30.996_14.334,30.996077,14.334221,129
EON_31.087_6.852,31.086805,6.851719,100
EON_31.176_-11.948,31.175955,-11.947726,160
EON_31.188_21.435,31.18762,21.434664,268
EON_31.197_0.835,31.19664,0.8351,147
EON_31.245_-0.264,31.245409,-0.263628,133
EON_31.312_30.005,31.311905,30.0047,225
EON_31.378_14.615,31.377771,14.614638,167
EON_31.416_0.662,31.416481,0.661752,135
EON_31.615_31.119,31.613482,31.118666,215
EON_31.615_13.665,31.615356,13.664636,225
EON_31.653_1.515,31.653427,1.515415,275
EON_31.660_0.658,31.66016,0.657912,122
EON_31.676_-14.144,31.676477,-14.143558,134
EON_31.756_-0.502,31.755661,-0.502063,135
EON_31.841_15.429,31.840538,15.429127,111
EON_31.853_-0.695,31.853382,-0.69549,113
EON_31.889_2.395,31.888548,2.394597,141
EON_31.970_-11.213,31.970308,-11.213147,117
EON_32.170_0.490,32.16996,0.489751,141
EON_32.199_16.524,32.198948,16.524279,147
EON_32.369_14.891,32.369308,14.890634,103
EON_32.387_16.783,32.386513,16.78266,108
EON_32.400_7.371,32.40012,7.37111,140
EON_32.431_-8.464,32.430759,-8.463926,161
EON_32.485_14.281,32.484627,14.280978,119
EON_32.523_-1.250,32.52256,-1.24965,97
EON_32.543_-9.136,32.543152,-9.135548,148
EON_32.717_14.110,32.716633,14.109565,134
EON_32.722_-0.921,32.721786,-0.920619,145
EON_32.747_12.362,32.747009,12.362394,148
EON_32.756_-0.546,32.756039,-0.546434,115
EON_32.766_6.667,32.766109,6.667119,147
EON_32.819_15.925,32.819092,15.92451,174
EON_32.841_14.504,32.841019,14.504297,213
EON_32.848_15.817,32.848392,15.816681,143
EON_33.223_-11.611,33.223087,-11.611477,146
EON_33.377_16.881,33.376926,16.881348,161
EON_33.599_12.338,33.598511,12.337646,219
EON_33.789_-0.704,33.789185,-0.70365,132
EON_33.837_22.005,33.835396,22.006334,393
EON_33.898_-8.065,33.897533,-8.065325,136
EON_33.904_-11.334,33.904221,-11.33444,142
EON_33.910_-10.082,33.909702,-10.081817,241
EON_34.046_-11.923,34.044197,-11.925905,600
EON_34.181_-0.563,34.181232,-0.563471,131
EON_34.215_22.357,34.214954,22.356676,167
EON_34.387_-11.519,34.386692,-11.518738,319
EON_34.477_-3.393,34.477146,-3.392567,200
EON_34.494_18.547,34.494209,18.547239,163
EON_34.614_5.554,34.613995,5.553589,205
EON_34.705_-11.988,34.704914,-11.987719,164
EON_34.809_2.168,34.80817,2.168171,360
EON_34.954_18.984,34.953598,18.983677,170
EON_35.052_-8.540,35.051533,-8.53967,128
EON_35.380_14.198,35.378658,14.200382,685
EON_35.408_-9.704,35.408192,-9.703906,245
EON_35.704_23.518,35.703823,23.517658,254
EON_35.984_-6.704,35.983925,-6.704778,361
EON_36.119_19.980,36.119392,19.980211,133
EON_36.652_0.649,36.652405,0.648892,286
EON_36.750_-2.695,36.751293,-2.694999,204
EON_36.753_-3.010,36.752808,-3.010194,138
EON_36.911_25.559,36.911354,25.559078,108
EON_36.929_-8.848,36.928936,-8.848405,121
EON_37.054_-2.517,37.053802,-2.517433,187
EON_37.245_-5.390,37.24519,-5.389626,196
EON_37.390_24.259,37.390274,24.259178,204
EON_37.456_0.813,37.45639,0.813063,117
EON_37.458_25.722,37.457851,25.721695,126
EON_37.506_22.968,37.506496,22.968473,216
EON_37.591_-1.175,37.590557,-1.175253,135
EON_37.606_-16.587,37.606121,-16.58683,218
EON_37.831_-17.248,37.831398,-17.248297,165
EON_37.928_23.390,37.928116,23.389977,127
EON_37.978_20.407,37.977955,20.407288,118
EON_38.272_5.613,38.271763,5.613328,177
EON_38.280_22.375,38.279762,22.375254,139
EON_38.308_24.108,38.307949,24.108347,213
EON_38.339_22.119,38.338902,22.119404,104
EON_38.372_23.485,38.371819,23.485031,205
EON_38.475_21.073,38.47541,21.073404,168
EON_38.518_-5.290,38.518246,-5.290079,165
EON_38.665_26.056,38.664917,26.056301,150
EON_38.845_26.187,38.844967,26.187454,127
EON_38.860_-8.514,38.860043,-8.514226,118
EON_38.911_1.227,38.911377,1.227102,167
EON_38.964_-5.504,38.964062,-5.504436,192
EON_39.024_21.610,39.024014,21.609621,229
EON_39.080_-0.689,39.079624,-0.688969,120
EON_39.132_7.309,39.131924,7.309408,456
EON_39.143_6.863,39.142838,6.863202,132
EON_39.174_28.784,39.173676,28.783749,200
EON_39.177_-0.017,39.177082,-0.01708,201
EON_39.251_25.625,39.251095,25.625477,282
EON_39.266_-0.221,39.265919,-0.221238,127
EON_39.849_1.094,39.848305,1.093927,612
EON_39.882_6.781,39.882427,6.780545,112
EON_39.939_20.565,39.93927,20.564966,151
EON_40.064_7.355,40.06443,7.355303,125
EON_40.194_1.343,40.194004,1.343049,245
EON_40.256_-7.164,40.255993,-7.163651,104
EON_40.290_26.462,40.289745,26.462332,99
EON_40.396_1.234,40.395603,1.23467,209
EON_40.454_-5.867,40.453545,-5.866916,130
EON_40.465_-7.352,40.464912,-7.352128,112
EON_40.526_-0.893,40.526058,-0.893382,222
EON_40.531_1.019,40.530701,1.018929,143
EON_40.560_-6.996,40.560097,-6.99577,115
EON_40.815_-8.813,40.815128,-8.81274,144
EON_40.961_-4.488,40.960526,-4.487935,188
EON_40.969_0.153,40.968994,0.152646,203
EON_40.979_-3.606,40.979137,-3.606442,266
EON_41.175_-5.458,41.175087,-5.458,153
EON_41.205_5.313,41.205418,5.312606,129
EON_41.258_-0.730,41.25753,-0.729697,108
EON_41.471_19.490,41.471333,19.489525,154
EON_41.514_0.225,41.51405,0.224535,124
EON_41.690_-7.167,41.689762,-7.166871,194
EON_41.777_5.271,41.777042,5.271252,122
EON_42.143_-0.993,42.143234,-0.9931,181
EON_42.561_0.094,42.560638,0.094409,174
EON_42.574_-8.597,42.573414,-8.59713,390
EON_42.792_-6.706,42.792137,-6.706264,276
EON_42.813_-0.973,42.812588,-0.973197,139
EON_42.838_5.557,42.837944,5.556636,180
EON_43.311_-7.507,43.311226,-7.506728,145
EON_43.333_-1.133,43.332653,-1.133374,206
EON_43.389_-9.031,43.388966,-9.031057,139
EON_43.506_6.810,43.506367,6.810364,140
EON_43.954_1.079,43.953655,1.079368,280
EON_43.981_-2.125,43.980755,-2.125576,134
EON_44.062_5.394,44.06192,5.393504,179
EON_44.216_5.686,44.216412,5.686173,132
EON_44.558_-4.498,44.558266,-4.497862,210
EON_44.592_3.863,44.592003,3.862498,701
EON_45.115_-6.658,45.114735,-6.658119,153
EON_45.159_-8.430,45.158749,-8.43008,119
EON_45.638_-8.680,45.638214,-8.679696,143
EON_46.256_0.194,46.256184,0.194003,107
EON_46.278_-8.433,46.278324,-8.432907,133
EON_46.480_-8.019,46.480251,-8.019322,140
EON_46.632_-8.635,46.631973,-8.635201,162
EON_46.642_-6.890,46.642082,-6.890422,125
EON_46.774_-1.134,46.774448,-1.134418,146
EON_47.103_-0.559,47.102581,-0.558568,144
EON_47.283_-8.513,47.282867,-8.51251,142
EON_47.306_-0.100,47.306244,-0.099781,123
EON_47.397_-7.957,47.396751,-7.957227,120
EON_47.612_-0.012,47.611881,-0.012471,129
EON_47.999_-1.162,47.999397,-1.16165,384
EON_48.038_0.031,48.038013,0.031369,162
EON_48.135_-8.325,48.134705,-8.32528,128
EON_48.604_2.126,48.604301,2.126332,142
EON_48.790_-7.253,48.79039,-7.252605,182
EON_48.806_-7.271,48.805527,-7.270738,245
EON_49.249_-0.901,49.249268,-0.90123,137
EON_49.255_4.112,49.254623,4.111901,123
EON_49.259_3.570,49.259403,3.570377,171
EON_49.345_3.190,49.345234,3.19028,175
EON_49.831_2.540,49.831207,2.540155,175
EON_50.378_0.194,50.378017,0.19356,112
EON_50.501_-0.807,50.501167,-0.807185,109
EON_50.507_-7.883,50.506523,-7.882714,191
EON_51.327_-0.156,51.327164,-0.156456,135
EON_51.641_0.683,51.640587,0.6827,140
EON_51.773_-0.778,51.773594,-0.777812,130
EON_54.212_-7.614,54.211788,-7.614039,130
EON_54.214_-7.557,54.213902,-7.557426,153
EON_54.280_-7.799,54.279644,-7.79923,186
EON_54.355_-0.246,54.355099,-0.245878,160
EON_55.001_-6.483,55.001301,-6.483054,174
EON_55.124_0.872,55.123615,0.872493,197
EON_55.498_-5.181,55.498104,-5.180547,123
EON_55.733_-12.916,55.73336,-12.916331,756
EON_56.348_-6.459,56.347614,-6.459128,195
EON_56.401_-7.472,56.400864,-7.47197,333
EON_56.608_-0.599,56.607986,-0.599172,151
EON_56.624_0.719,56.623985,0.718807,206
EON_59.926_-5.042,59.925812,-5.042328,142
EON_66.390_-9.050,66.389503,-9.050209,283
EON_67.060_1.053,67.059784,1.052866,342
EON_67.341_-4.760,67.340958,-4.759921,335
EON_67.655_0.250,67.654648,0.24973,200
EON_72.803_-4.918,72.802917,-4.917959,135
EON_73.113_-3.762,73.112694,-3.762186,140
EON_73.188_-3.953,73.188049,-3.952737,119
EON_73.763_-4.102,73.763855,-4.101718,591
EON_75.264_-3.379,75.264153,-3.378802,123
EON_75.697_-2.285,75.696915,-2.285382,270
EON_75.798_-2.305,75.798355,-2.304833,141
EON_95.545_46.556,95.545403,46.556183,228
EON_100.383_64.002,100.372971,63.997688,219
EON_100.810_64.202,100.809509,64.20211,132
EON_101.821_64.900,101.821304,64.900017,162
EON_102.242_66.262,102.223267,66.261459,334
EON_102.950_27.481,102.949631,27.481491,549
EON_103.534_37.030,103.534065,37.029942,183
EON_104.094_28.460,104.093842,28.46019,115
EON_105.037_30.480,105.037102,30.479986,112
EON_105.860_40.188,105.859802,40.187695,205
EON_107.594_30.819,107.594467,30.818598,135
EON_107.604_39.706,107.603981,39.705769,146
EON_108.593_30.227,108.592575,30.227434,125
EON_108.747_40.194,108.746811,40.193878,104
EON_109.049_31.750,109.048683,31.749434,197
EON_109.173_30.264,109.173241,30.264318,165
EON_109.503_30.216,109.503296,30.216223,162
EON_109.776_39.660,109.775894,39.65971,147
EON_110.086_32.406,110.085815,32.405872,163
EON_110.726_34.415,110.726242,34.415073,208
EON_111.069_36.927,111.068565,36.927448,114
EON_111.302_39.446,111.302452,39.446053,106
EON_111.541_67.204,111.541214,67.203659,149
EON_111.864_38.372,111.863609,38.372261,91
EON_112.172_38.102,112.171852,38.102451,117
EON_112.210_28.389,112.208191,28.388935,196
EON_112.382_41.886,112.381897,41.885689,120
EON_112.524_26.114,112.523514,26.114031,120
EON_112.914_39.595,112.914078,39.595013,146
EON_113.124_38.185,113.124092,38.185219,106
EON_113.582_65.473,113.582474,65.472786,86
EON_113.709_20.234,113.70945,20.234261,123
EON_113.799_20.000,113.798721,19.999689,144
EON_113.926_41.914,113.926315,41.913605,135
EON_114.080_23.664,114.080139,23.664156,110
EON_114.200_26.616,114.199654,26.61557,137
EON_114.446_27.036,114.446198,27.036489,318
EON_114.453_32.213,114.452911,32.212975,198
EON_114.471_33.554,114.471062,33.554173,145
EON_114.471_29.234,114.471481,29.233681,120
EON_114.539_44.843,114.539162,44.842503,219
EON_114.806_21.590,114.805672,21.589617,168
EON_114.871_33.332,114.87075,33.33152,131
EON_115.013_28.622,115.013313,28.621567,122
EON_115.029_34.409,115.028717,34.409454,169
EON_115.039_31.162,115.039444,31.16247,100
EON_115.061_31.082,115.060532,31.082485,68
EON_115.105_48.054,115.10482,48.053589,137
EON_115.260_66.899,115.260048,66.898697,225
EON_115.316_44.916,115.316292,44.916039,142
EON_115.443_37.615,115.442902,37.615234,180
EON_115.546_30.416,115.545753,30.416325,169
EON_115.757_45.121,115.757133,45.120777,191
EON_115.804_27.858,115.803787,27.857592,121
EON_115.887_31.535,115.8871,31.535257,165
EON_115.921_49.018,115.920815,49.017731,120
EON_115.923_17.148,115.923164,17.147587,113
EON_115.964_44.724,115.964127,44.723919,146
EON_116.146_18.328,116.146271,18.32765,189
EON_116.165_18.490,116.164978,18.490416,119
EON_116.217_13.663,116.217018,13.662868,146
EON_116.227_47.938,116.227043,47.937706,162
EON_116.238_50.957,116.238373,50.957027,145
EON_116.251_22.605,116.25106,22.604368,76
EON_116.270_12.223,116.269707,12.222691,258
EON_116.331_33.942,116.331093,33.942295,200
EON_116.337_22.859,116.336891,22.858931,133
EON_116.366_34.173,116.36586,34.173363,173
EON_116.400_41.194,116.400284,41.193817,133
EON_116.493_44.365,116.493172,44.365494,106
